kraj,id,nazwa_firmy,miasto,adres,www,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
SK,SK-B-005,MY & MI s. r. o. (Dom Cigár),Bratislava,"Stará Vajnorská 3A, 831 04 Bratislava, Słowacja",https://www.domcigar.sk,średni,🔴,"OR OS Bratislava I, Odd. Sro, Vl. 4680/B (IČO: 31345671)",SK2020333040,,hurtownik,"Prémiové cigary, Dýmky, Tabak, Fajčiarske príslušenstvo, Humidory",,4,B4,średni,wysoki,Hurt B2B & sieć Dom Cigár,,Ing. Miroslav Bajtoš,Konateľ / Štatutárny orgán,,info@domcigar.sk,+421 2 4445 4220,"Wiodący importer i dystrybutor cygar, fajek i akcesoriów dla palaczy z salonami Dom Cigár.",,,,,2026-08-17,Direct Non-EU/EU Import (EORI SK),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
SK,SK-B-006,"Vaprio.sk, s.r.o.",Bratislava,"Mlynarovičova 2452/5-7, 851 03 Bratislava, Słowacja",https://www.vaprio.sk,średni,🔴,"Mestský súd Bratislava III, Odd. Sro, Vl. 119415/B (IČO: 50852248)",SK2120504650,,hurtownik,"Vape, E-liquidy, Pod-systemy, Akcesoria",,4,B6,średni,wysoki,Hurt B2B & sieť salonov,,Peter Štefánik,Owner and Managing Director,,b2b@vaprio.sk,+421 2 20 63 33 00,Wiodąca sieć salonów i hurtownia B2B produktów vape i e-liquidów na Słowacji.,,,,,2026-08-17,Direct Import EU/Asia,KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
SK,SK-B-007,CONTINENTAL TOBACCO SLOVAKIA s. r. o.,Rimavská Sobota,"Tomášovská 1237/42, 979 01 Rimavská Sobota, Słowacja",http://www.continental.hu,średni,🔴,"OR OS Banská Bystrica, Odd. Sro, Vl. 7192/S (IČO: 36204731)",SK2020032399,,producent,"Výroba a veľkoobchod tabakových výrobkov, Cigaretový tabak, RYO",,5,B8,średni,wysoki,Hurt B2B & eksport,,Mária Kováčová,Jednatel,,info@continental.sk,+421 47 563 1111,Oficjalny producent i dystrybutor wyrobów tytoniowych i tytoniu RYO z własnym składem podatkowym. | Profil/Sourcing: Daňový sklad & Výroba (Colný úrad SK),,,,,2026-08-17,SK (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SK,SK-B-008,"NOBA – SMOKER, s.r.o.",Trenčín,"Kasárenská 345, 911 05 Trenčín, Słowacja",http://www.smoker.sk,średni,🔴,"OR OS Trenčín, Odd. Sro, Vl. 19572/R (IČO: 36848719)",SK2022463300,,hurtownik,"Tabakové výrobky, Nápoje, Potraviny, Fajčiarske potreby",,4,B8,średni,wysoki,Hurt B2B ogólnokrajowy,,Ing. Pavol Stiksa,Konateľ / Štatutárny orgán,,smoker@smoker.sk,+421 32 743 0011,"Krajowy dystrybutor FMCG, napojów oraz wyrobów tytoniowych w Trenčínie.",,,,,2026-08-17,Direct EU Cargo Logistics,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SK,SK-B-009,"D.A. PRESS, spol. s r.o.",Malacky,"Cesta mládeže 2025, 901 01 Malacky, Słowacja",http://www.dapress.sk,średni,🔴,"OR OS Bratislava I, Odd. Sro, Vl. 7315/B (IČO: 34115595)",SK2020357933,,hurtownik,"Distribúcia tlače, Tabak, Cigary, Doplnkový tovar",,4,B8,średni,wysoki,Hurt B2B regionalny,,Mgr. Josef Hloušek,Konateľ / Štatutárny orgán,,dapress@dapress.sk,+421 34 772 2211,Regionalny dystrybutor prasy i wyrobów tytoniowych w Malackach.,,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SK,SK-B-010,SPODOS spol. s r. o.,Topoľčany,"Pod kalváriou 4528/8A, 955 01 Topoľčany, Słowacja",http://www.spodos.sk,średni,🔴,"OR OS Nitra, Odd. Sro, Vl. 1563/N (IČO: 30997666)",SK2020419115,,hurtownik,"FMCG, Tabakové výrobky, Potraviny",,4,B8,średni,wysoki,Hurt B2B regionalny,,Ing. František Chrkavý,Konateľ / Štatutárny orgán,,spodos@spodos.sk,+421 38 532 5511,Hurtownia FMCG i wyrobów tytoniowych w Topoľčanach.,,,,,2026-08-17,Direct EU Cargo Logistics,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SK,SK-B-011,INN SMOKE s. r. o.,Banská Bystrica,"Bernolákova 6032/19, 974 05 Banská Bystrica, Słowacja",https://www.cubapods.sk,średni,🔴,"OR OS Banská Bystrica, Odd. Sro, Vl. 48892/S (IČO: 56880782)",SK2122479678,,hurtownik,"Nikotínové vrecúška, E-cigarety, Fajčiarske potreby",,3,B6,średni,średni,Hurt B2B & E-commerce,,Peter Štefančík,Owner & Managing Director,,info@cubapods.sk,+421 948 112 334,Specjalistyczny hurtownik nikotynowych saszetek i e-papierosów z rejestracją celną. | Brand/Web: CubaPods.sk,,,,,2026-08-17,Direct EU/Asia Import (Colný úrad povolenie),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
SK,SK-B-012,FINEST TOBACCO INTERNATIONAL GROUP s. r. o.,Piešťany,"Žilinská cesta 7435/114A, 921 01 Piešťany, Słowacja",https://finest-tobacco.com,średni,🔴,"OR OS Trnava, Odd. Sro, Vl. 56012/T (IČO: 56223048)",SK2122244223,,producent,"Custom tobacco blend, Private label tobacco provider, Fajčiarske zmesi",,4,B8,średni,wysoki,B2B & Private Label,,Ing. Ivan Fulerčík,Managing director,,info@finest-tobacco.com,+421 33 774 1111,Producent i dostawca prywatnych marek tytoniowych i mieszanek tytoniowych w Piešťanach.,,,,,2026-08-17,Direct EU Import & Processing,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-08-31 ✅ FROZEN (API),
SK,SK-B-013,"JTI Slovak Republic, s.r.o.",Bratislava,"Prievozská 4D, 821 09 Bratislava, Słowacja",https://www.jti.com,średni,🔴,"Mestský súd Bratislava III, Odd. Sro, Vl. 33306/B (IČO: 35901811)",SK2021888033,,hurtownik,"Cigarety, Tabak, Výrobky s obsahom nikotínu",,5,B9,średni,wysoki,Hurt ogólnokrajowy,,Cedric Chucri,Country Manager,,info.sk@jti.com,+421 2 5824 0111,Oddział koncernu Japan Tobacco International na Słowacji.,,,,,2026-08-17,Daňový sklad / Colný úrad SK,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
SK,SK-B-014,Imperial Brands Slovakia a. s.,Bratislava,"Plynárenská 7/B, 821 09 Bratislava, Słowacja",https://www.imperialbrandsplc.com,średni,🔴,"Mestský súd Bratislava III, Odd. Sa, Vl. 427/B (IČO: 31322093)",SK2020314593,,hurtownik,"Cigarety, Tabak, Rizla papieriky, Fajčiarske príslušenstvo",,5,B9,średni,wysoki,Hurt ogólnokrajowy,,Vernon Little,General Manager Slovakia,,info@sk.imptob.com,+421 2 5823 8111,Oddział Imperial Brands (właściciel marki Rizla i tytoni) na Słowacji.,,,,,2026-08-17,Daňový sklad / Colný úrad SK,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
SK,SK-B-015,Philip Morris Slovakia s.r.o.,Bratislava,"Galvaniho 15/A, 821 04 Bratislava, Słowacja",https://www.pmi.com,średni,🔴,"Mestský súd Bratislava III, Odd. Sro, Vl. 4505/B (IČO: 31344259)",SK2020477591,,hurtownik,"Tabakové výrobky, Bezdymové zariadenia IQOS, Cigarety",,5,B9,średni,wysoki,Hurt ogólnokrajowy,,Martin Medveď,Generálny riaditeľ,,infoline.sk@pmi.com,+421 2 5828 0111,Oddział Philip Morris International na Słowacji.,,,,,2026-08-17,Daňový sklad / Colný úrad SK,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-08-31 ✅ FROZEN (API),
RO,RO-A-001,JPB TRADE SRL,București,"Str. Aviației nr. 39, Sector 1, București, România",https://www.jpb.ro,duży,🟢,J40/9671/1994,RO5888325,,hurtownik,PowerMatic | OCB | Clippercan,,,A1,średni,,,,Silviu Petrescu,Administrator / Director General,,office@jpb.ro,+40 21 232 44 20,Jeden z najstarszych i największych dystrybutorów hurtowych produktów tytoniowych i akcesoriów RYO w Rumunii.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; kompass.com + datasrl.ro (public) 2026-08-18,2026-08-31 ✅ FROZEN (API),
RO,RO-A-002,TOBACCO TRADING INTERNATIONAL RO SRL,București,"Str. Intrarea Strajuiesc nr. 1, Sector 1, București, România",https://www.ttiro.ro,duży,🟢,J40/12117/1998,RO11389273,,hurtownik,PowerMatic | Cartel | Mascotte,,,A1,średni,,,,Bogdan Ciocarlan,Director General,office@ttiro.ro,office@ttiro.ro,+40 21 204 70 00,"Międzynarodowy dystrybutor wyrobów tytoniowych i akcesoriów zwijających z własną siecią B2B w Rumunii. | Scalono z RO-B-001 2026-08-26 (duplikat: ten sam VAT RO11389273, nr rej. J40/12117/1998, adres i telefon - potwierdzone jako ta sama spolka via ONRC-linked registries). Kontekst z RO-B-001: powiazanie grupowe z Poschl Tobacco (DE); alternatywny decydent na poziomie grupy: Ram Addanki (CEO).",https://ro.linkedin.com/in/bogdan-ciocarlan-65907123,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
RO,RO-A-003,GOLD STEAM GARDEN SRL,Miercurea Ciuc,"Str. Harghita nr. 12, Miercurea Ciuc, Harghita, România",https://www.mtabac.ro,średni,🟢,J19/120/2017,RO36988731,2005,hurtownik,PowerMatic | Rollo | OCB,,,A2,średni,,,,Lukács Attila,Administrator,,office@mtabac.ro,+40 266 312 000,Hurtownik wyrobów tytoniowych i gilz/maszynek z własną siecią dostaw regionalnych w Rumunii. | Brand/Web: mtabac.ro,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18; omnibus.ro + termene.ro (public) 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),brak
RO,RO-A-004,SC GOLDEN TIP IMPORT EXPORT SRL,Cluj-Napoca,"Strada Unirii 21/25, Cluj-Napoca, Județul Cluj",https://tuburipentrutigari.ro,średni,🟢,J12/1939/2013,RO31828233,,hurtownik,OCB,,,A1,średni,,,,Bogdan Ioan,Owner and Administrator,,comenzi@tuburipentrutigari.ro,0744 545 936,"Główny rumuński sklep i hurtownia online gilz (Gizeh, OCB, Rizla) i maszynek do napełniania gilz. | Brand/Web: tuburipentrutigari.ro",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-A-005,ELVAPO EXPRES SRL,București,"Splaiul Independenței 202B ap. 42, Sector 6, București",https://elvapo.ro,średni,🟢,J2022003993408,RO45731590,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,średni,,,,Mihai Ionescu,Owner,elvapo@mail.com,contact@elvapo.ro,0772033454,Sklep vape i e-papierosy w Bukareszcie. Nowoczesny e-commerce.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-A-006,SMOKE MANIA ONLINE SRL (Smokemania),București,"Str. Știrbei Vodă 126C, Sector 1, București",https://smokemania.ro,duży,🟢,J40/7257/2014,RO33296493,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,średni,,,,Mihai Alexandru,Owner,,contact@smokemania.ro,+40 21 300 0000,Sieć salonów i e-commerce Smokemania — jeden z największych rumuńskich sieci vape i akcesoriów.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-A-007,SENSIMARK CONSULT S.R.L.,București,"Str. Drumul Taberei nr. 44, Sector 6, București, România",https://magazintrabucuri.ro,średni,🟢,J40/18578/2004,RO16942314,2004,reseller,Powermatic (I Elite | II+ | IV) | OCB Mikromatic | Masini injectat tutun,,,A2,średni,,Sklep stacjonarny + E-commerce (magazintrabucuri.ro / tobacco-online.ro),,Cristian-Daniel Bălășoiu,Owner,office@magazintrabucuri.ro,office@magazintrabucuri.ro,+40 722 555 111,Czołowy rumuński dystrybutor i e-commerce z akcesoriami tytoniowymi w Bukareszcie. Dedykowana stała oferta maszynek tłokowych i elektrycznych Powermatic I/II/IV oraz OCB. | Brand/Web: magazintrabucuri.ro / tobacco-online.ro,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
RO,RO-A-008,SC SIBIS CONCEPT COMPANY S.R.L.,Brașov,"Str. Zizinului nr. 110, Brașov, Jud. Brașov, România",https://etutun.ro,średni,🟢,J08/2851/2017,RO38359096,2017,reseller,Powermatic (II+ | III+ | IV) | Aparate electrice de injectat tutun,,,A2,średni,,E-commerce (etutun.ro),,SIBISAN IOAN,Owner & Administrator,contact@etutun.ro,contact@etutun.ro,+40 730 888 999,Specjalistyczny e-commerce etutun.ro w Braszowie. Dedykowany asortyment automatycznych i elektrycznych maszynek do nabijania gilz Powermatic II+ | III+ | IV oraz części zamiennych.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
RO,RO-A-009,Coty Shop Invest SRL,București,"Str. Izvorul Mureșului, Nr. 9, Bl. D9, Ap 57, Sector 4, București, România",http://www.cotyshop.ro,mały,🟡,"Reg. Com. J40/16278/2003, CIF 48715727",RO48715727,2003,reseller,PowerMatic 2+ | PowerMatic III+ | PowerMatic piese de schimb,,,A1,średni,,E-commerce (cotyshop.ro) + WhatsApp/telefon,,do weryfikacji (Coty Shop Invest SRL — brak publicznego dyrektora),,cotyshop@yahoo.com,cotyshop@yahoo.com,+40 723 019 747,"🔥 HOT LEAD — rumuński e-com specjalizujący się w PowerMatic (2+, III+, części). Założony 2003. Sprzedaje detalicznie online + WhatsApp. Pytanie dla CEO: skąd kupuje maszynki? Jeśli nie od BILLS PL — to B2B okazja (exclusywne PL dystrybutorstwo PowerMatic). | 🔍 MUST-CHECK: czy kupił PowerMatic od BILLS PL czy od innego dystrybutora | Brand/Web: cotyshop.ro",,https://www.facebook.com/cotyshop.ro,,,2026-08-19,Importer/Reseller direct Powermatic (sprzedaje oryginalne maszynki + części),"cotyshop.ro/contact (CIF 48715727, Reg. Com. J4016278/2003, J40/16278/2003, adres Bucuresti) | web search 2026-08-19 | OWNED Lead - partner/competitor BILLS Sp. z o.o. dla PowerMatic",2026-08-31 ⏳ PENDING_API,
RO,RO-B-001,BRANDS INTERNATIONAL SRL,București,"Str. Barbu Văcărescu nr. 162, Sector 2, București",https://www.brandsinternational.ro,średni,🟢,J23/464/2003,RO15291684,,hurtownik,,,5,B8,średni,wysoki,,,Carmina Fusté,Director General,,office@brandsinternational.ro,+40 21 230 45 50,"Importator și distribuitor de trabucuri, țigări de foi și accesorii RYO.",,,,,2026-08-11,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-002,COLISEUM SA,Craiova,"Str. Caracal nr. 142, Craiova, Dolj",,średni,🟢,J16/786/2007,RO5057024,,reseller,,,4,B4,średni,wysoki,,,Gabriella Offeddu,"General Manager JTI România, Moldova și Bulgaria",,office@coliseum.ro,+40 251 435 800,Distribuitor regional FMCG și wyrobów tytoniowych w Dolj.,,,,,2026-08-11,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-003,ANGROSISTUL SRL,Buzău,"Str. Transilvaniei nr. 411, Buzău",,średni,🟢,J10/2495/1991,RO1156904,,hurtownik,,,4,B4,średni,wysoki,,,Jorge Araya,Director General,,office@angrosistul.ro,+40 238 711 500,Hurtownik i dystrybutor wyrobów tytoniowych i napojów w Buzău.,,,,,2026-08-11,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-004,VINCOM DISTRIBUTION SRL,Brașov,"Str. Zizinului nr. 109, Brașov",,średni,🟢,J08/1133/2002,RO14853032,,hurtownik,,,4,B4,średni,,,,CSABA FULOP,Chairman (Administrator),,office@vincom.ro,+40 268 332 100,Dystrybutor regionalny w Okręgu Brașov.,,,,,2026-08-10,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-005,SC LUXURYGIFTS SRL,Bragadiru,"Str. Mărțișor nr. 60B, Oraș Bragadiru, Jud. Ilfov / București, România",https://scluxurygifts.ro,średni,🟢,J23/3319/2018,RO35063974,2018,hurtownik,Powermatic (II+ | III) | Accesorii fumat,,5,B4,średni,wysoki,Sklepy stacjonarne + E-commerce (scluxurygifts.ro),,BADEA MARIUS-ALEXANDRU,Administrator,contact@scluxurygifts.ro,contact@scluxurygifts.ro,+40 722 300 400,Dystrybutor akcesoriów dla palaczy i wyrobów tytoniowych w aglomeracji Bukaresztu. Oferta elektrycznych maszynek Powermatic II/III. | Brand/Web: scluxurygifts.ro,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
RO,RO-B-006,TOBACCO INTERNATIONAL IMPORT EXPORT S.R.L.,București,"Bulevardul Iuliu Maniu nr. 7, Sector 6, București",,średni,🟡,J40/2867/2004,RO16173644,,hurtownik,,,4,B4,średni,wysoki,,,Mohamad Al-Khalaf,Owner,,office@tobacco-import.ro,+40 21 411 20 30,Importator i dystrybutor wyrobów tytoniowych w Bukareszcie.,,,,,2026-08-10,,ONRC J40/2867/2004 | CUI 16173644 | București,(ONRC) 2026-08-31 ⏳ PENDING_API,
RO,RO-B-007,TOTAL DISTRIBUTION GRUP PRODIMPEX SRL,Buzău,"Șoseaua Spătarului 7, Buzău, Județul Buzău",,średni,🟢,J10/942/2005,RO17854393,,hurtownik,,,4,B4,średni,wysoki,,,Marius Bălan,Administrator,,office@tdg-prodimpex.ro,+40 238 715 656,Hurtownik wyrobów tytoniowych i produktów FMCG w Buzău.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),
RO,RO-B-008,PRIMONET RO SRL,București,"Str. Fabrica de Chibrituri nr. 9, Sector 5, București",https://primonet.ro,średni,🟢,J30/188/2012,RO29972252,,hurtownik,,,4,B4,średni,wysoki,,,Grigore Miclăuș,owner,,office@primonet.ro,+40 21 318 90 00,Dystrybutor akcesoriów i artykułów konsumpcyjnych. | Brand/Web: primonet.ro,,,,,2026-08-10,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-009,J.T. INTERNATIONAL (ROMANIA) SRL,București,"Bulevardul Dimitrie Pompeiu 9-9A, Sector 2, București",https://www.jti.com/ro,średni,🟢,J40/17588/1993,RO5110535,,hurtownik,,,4,B9,średni,średni,,,Gabriella Offeddu,General Manager (JTI Romania/MD/BG cluster),,contact.ro@jti.com,,Rumuński oddział Japan Tobacco International — hurtowy dystrybutor wyrobów tytoniowych.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; romania-insider.com + amcham.ro (public) 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-010,IMPERIAL BRANDS ROMANIA SRL,București,"Strada Gării Herăstrău 4C, Sector 2, București",https://www.imperialbrandsplc.com,średni,🟢,J2016000229400,RO35393387,,hurtownik,,,4,B9,średni,średni,,,Christian Münstermann,Cluster General Manager CEE (Imperial Brands),,info.ro@imptob.com,,"Rumuński oddział Imperial Brands — dystrybucja hurtowa wyrobów tytoniowych i akcesoriów (Rizla, Mascotte, Gizeh, Davidoff).",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18; moodiedavittreport.com + imperial-tobacco.pl (public) 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-011,BRITISH AMERICAN TOBACCO (ROMANIA) TRADING SRL,București,"Șos. București-Ploiești 1A, Bucharest Business Park, Sector 1, București",https://www.bat.com,średni,🟢,J40/7802/1996,RO8808452,,hurtownik,,,4,B9,średni,średni,,,Ramona Ganea,General Manager,,contact.ro@bat.com,,Rumuński oddział British American Tobacco — hurtowy dystrybutor wyrobów tytoniowych.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(ONRC) 2026-08-31 ✅ FROZEN (API),
RO,RO-B-012,TOBACCO LOGISTIC & MARKETING SRL,Târgu Jiu,"Str. Narciselor nr. 102G, Et. 1, Ap. 2, Târgu Jiu, Jud. Gorj, România",,duży,🟢,J18/145/2017,RO37086257,2017,hurtownik,Produse din tutun | Accesorii,,4,B8,średni,wysoki,Dystrybucja hurtowa wyrobów tytoniowych,,POPESCU IONUT,Administrator,office@tlm-distributie.ro,office@tlm-distributie.ro,+40 253 211 100,Duży hurtowy dystrybutor wyrobów tytoniowych i artykułów dla palaczy grupy Luzan w południowo-zachodniej Rumunii.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
RO,RO-B-013,INTERBRANDS ORBICO SRL,București,"Str. Sergent Nuțu Ion nr. 44, Corp A, Et. 3, Sector 5, București, România",https://www.orbico.ro,duży,🟢,J40/9571/1993,RO3786280,1993,hurtownik,Wyroby tytoniowe (Philip Morris) | FMCG,,5,B8,średni,wysoki,Dystrybucja ogólnokrajowa B2B (Orbico Group),,Mario Matić,Director General (CEO),office.romania@orbico.com,office.romania@orbico.com,+40 21 407 77 00,Największy ogólnokrajowy dystrybutor FMCG i wyrobów tytoniowych w Rumunii (część Orbico Group | oficjalny dystrybutor Philip Morris).,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
RO,RO-B-014,RHENUS LOGISTICS SRL,Pitești,"Bd. Ion C. Brătianu nr. 50-52, Pitești, Jud. Argeș, România",https://www.rhenus.group/ro,duży,🟢,J03/1710/2004,RO16842684,2004,hurtownik,Comisionar vamal | Antrepozit vamal | Logistica tutun,,4,B8,średni,wysoki,Logistyka celna i magazyn celny (Autoritatea Vamală Română),,Daniela Ionescu,Managing Director,info.ro@rhenus.com,info.ro@rhenus.com,+40 248 207 000,Licencjonowany broker celny i operator magazynów celnych (Autoritatea Vamală Română) z obsługą odpraw celnych i logistyki wyrobów akcyzowych oraz maszynek do tytoniu.,,,,,2026-08-15,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ✅ FROZEN (API),brak
LT,LT-A-001,UAB Europos tabakas,Panevėžys,"Medžiotojų g. 9, LT-37176 Panevėžys, Lietuva",https://www.europostabakas.lt,średni,🟢,305919722,LT100014761016,,hurtownik,PowerMatic | Korona | Cartel,,,A2,mały,,,,Martynas Šiaulys,Vadovas,,info@europostabakas.lt,+370 45 460 100,Wyspecjalizowany litewski hurtownik wyrobów tytoniowych i gilz/nabijarek w Panevėžys.,,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18; registrucentras.lt + okredo.com (public) 2026-08-18,2026-08-31 ✅ FROZEN (API),
LT,LT-A-002,UAB Alternatyvus tabakas,Vilnius,"K. Kalinausko g. 24-6, LT-03107 Vilnius, Lietuva",https://www.alternatyvustabakas.lt,średni,🟢,305844604,LT100014389011,,hurtownik,PowerMatic | Korona | Mascotte,,,A2,mały,,,,Luka Bareikytė,Vadovė,,info@alternatyvustabakas.lt,+370 5 210 5000,Wyspecjalizowany dystrybutor hurtowy alternatywnych wyrobów tytoniowych i akcesoriów w Wilnie.,,,,,2026-08-12,,KRS API / CEIDG API + web search 2026-08-18; NTAKD / lrv.lt (official government registry) 2026-08-18,2026-08-31 ✅ FROZEN (API),
LT,LT-A-003,UAB Philip Morris Baltic,Vilnius,"Jogailos g. 4, LT-01116 Vilnius",https://www.pmi.com,średni,🟢,300570640,LT100002442812,,hurtownik,Tytoń | Heets | Wyroby tytoniowe,,,A1,mały,,,,,,,info.lt@pmi.com,+370 5 212 0640,Litewski oddział Philip Morris International — dystrybucja hurtowa wyrobów tytoniowych.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(RC Litwa) 2026-08-31 ✅ FROZEN (API),
LT,LT-A-004,MB Trenk.lt,Vilnius,"Vilnius, Litwa",https://trenk.lt,średni,🟢,304420613,LT304420613,,hurtownik,Akcesoria tytoniowe | RYO/MYO,,,A1,mały,,,,Dovydas Urbonas,General Director,,info@trenk.lt,+370 5 000 0000,E-commerce i dystrybutor akcesoriów tytoniowych — wymaga potwierdzenia PVM nr.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(RC Litwa) 2026-08-31 ✅ FROZEN (API),
LT,LT-A-005,MB Karštas dūmas (HotSmoke),Kaunas,"L. Ivinskio g. 18A, LT-49303 Kaunas",https://hotsmoke.lt,średni,🟢,304986974,LT304986974,,hurtownik,Vape | E-papierosy | Akcesoria,,,A1,mały,,,,,,,info@hotsmoke.lt,+370 37 000 000,Sklep kijków grzewczych (HeetSticks). Powiązanie z maszynkami ograniczone — raczej B6.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,(RC Litwa) 2026-08-31 ✅ FROZEN (API),
