kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
CZ,CZ-B-024,PEAL,Praha,PEAL a.s. U Plynárny 412/101,https://velkoobchod.peal.cz,green|200|346ms,,,,,,hurtownik,,,4,B8,duży,wysoki,,,,,,,,Velkoobchodní dodavatel (hurtownia) cigaretových dutinek.,,,,,2026-09-02,web-research,"GentleScout (""cigaretové dutinky"" velkoobch); Gemini 2.5; WEB:imprint",⚠️ DO-WERYFIKACJI,
CZ,CZ-B-025,SHAMANTOBACCO,Praha,"Fakturační údaje Firma SHAMAN TOBACCO s.r.o. Sídlo Na Čečeličce 425/4, 150 00",https://www.shamantobacco.cz,green|200|551ms,,,,,,hurtownik,,,4,B8,duży,wysoki,,,,,,,,"Największy importer cigaretových dutinek w Czechach. Oferuje markowe, slimkowe i węglowe dutinky.",,,,,2026-09-02,web-research,"GentleScout (""cigaretové dutinky"" velkoobch); Gemini 2.5; WEB:imprint",⚠️ DO-WERYFIKACJI,
CZ,CZ-B-026,Weedshop B2B - Baličky a plničky cigaret,BIC,"CZ42 2010 0000 0021 0162, 1024",https://velkoobchod.weedshop.cz/balicky--plnicky--podklady-a-ostatni,green|200|666ms,,,,,,hurtownik,,,4,B8,duży,wysoki,,,,,,velkoobchod@weedshop.cz,+420 705 993 067,"Velkoobchod weedshop.cz — B2B velkoobchodní nabídka baliček, plniček a příslušenství.",,,,,2026-09-02,web-research,GentleScout (plničky cigaret velkoobchod); Gemini 2.5; WEB:imprint,2026-09-03 ✅ VERIFIED (Direct contact),
CZ,CZ-B-027,Masivní Hit - Velkoobchod e-cigarety a kuřácké potřeby,Třebíč I,"VG Max Booster H A R D WA R E CLEAROMIZÉRY NÁHRADNÍ ŽHAVÍCÍ HLAVY GRIPY SADY eCIGARET BATERIE NABÍJENÍ PŘÍSLUŠENSTVÍ KONTAKTY VÝDEJNÍ MÍSTO TŘEBÍČ PETR KOREC Zborovská 6, 674 01",https://velkoobchod.masivni-hit.cz,green|200|538ms,,,,,,hurtownik,,,4,B8,duży,wysoki,,,,,,,,Velkoobchodní prodej kuřáckých potřeb a příslušenství.,,,,,2026-09-02,web-research,GentleScout (plničky cigaret velkoobchod); Gemini 2.5; WEB:imprint,⚠️ DO-WERYFIKACJI,
SK,SK-A-001,"Crazy Shopping, s. r. o.",Bratislava,"Námestie hraničiarov 2997/2, 851 03 Bratislava",https://www.smokeshop.sk,green|200|1143ms,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 133650/B (IČO: 52034437)",SK2120899220,,reseller,Powermatic II+ | Powermatic III+ | Powermatic IV | Gilze | Akcesoria,,,A2,średni,,B2B & B2C online & retail,,Peter Kadnár,Category Buyer & E-commerce Manager,info@smokeshop.sk,info@smokeshop.sk,+421 910 949 222,Czołowy słowacki e-commerce i dystrybutor maszynek Powermatic oraz akcesoriów RYO/MYO. | Brand/Web: smokeshop.sk,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-17; OpenRouter DeepSeek WebScrape; smokeshop.sk/staff (public) 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SK,SK-A-002,GGT a.s. (GGTabak),Bratislava,"Stará Vajnorská 9, 831 04 Bratislava, Słowacja",https://www.ggtabak.sk,green|200|692ms,duży,brak kontaktu,"Mestský súd Bratislava III, Odd. Sa, Vl. 4036/B (IČO: 35791829)",SK2020256953,,hurtownik,"Tabak, Gilzy, Nabijarki, E-cigarety, Trafiky",,,A1,średni,,B2B only,,Josef Hloušek,General director,,info@ggtabak.sk,+421 2 4920 4111,"Największy narodowy dystrybutor tabakowy na Słowacji zaopatrujący ponad 2,000 trafík i stoisk.",,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SK,SK-A-003,M + M s.r.o. (M+M Tabak),Nitra,"Novozámocká ulica 67/2, 949 05 Nitra, Słowacja",https://www.mplusm.sk,green|200|1373ms,średni,brak kontaktu,"OR OS Nitra, Odd. Sro, Vl. 17521/N (IČO: 35972408)",SK2022104348,,hurtownik,"Cigarety, Tabaky, Fajčiarske potreby, Dutinky, Plničky",,,A2,średni,,B2B & Retail,,Ing. Klára Macegová,konateľ,,mplusm@mplusm.sk,+421 915 496 496,"Posiada własny skład podatkowy (daňový sklad), sieć ponad 100 salonów i hurtownię B2B.",,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SK,SK-A-004,"DL Lauko, s.r.o.",Trenčín,"Ľudovíta Stárka 2614, 911 05 Trenčín, Słowacja",https://www.lauko.sk,green|200|230ms,średni,brak kontaktu,"OR OS Trenčín, Odd. Sro, Vl. 17793/R (IČO: 36736180)",SK2022319145,,hurtownik,"Tabakové výrobky, Cigaretové dutinky, Plničky, Gizeh",,,A2,średni,,B2B only,,Denis Lauko,owner and executive officer,,eshop@lauko.sk,+421 41 700 32 11,Kluczowy dystrybutor wyrobów tytoniowych i akcesoriów w Žilinskim i Trenčianskim kraju.,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-005,"KAPA-PRESS, s.r.o.",Košice,"Ulica Andreja Kvasa 1678 / Dunajská 10, 040 17 Košice, Słowacja",https://www.kapapress.sk,green|200|655ms,średni,brak kontaktu,"OR OS Košice I, Odd. Sro, Vl. 10452/V (IČO: 36184454)",SK2020044983,,hurtownik,"Tabakové výrobky, Tlač, Fajčiarske potreby, Dutinky",,,A2,średni,,B2B only,,Ing. Boris Mrekaj,Head of Distribution,,odbyt@kapapress.sk,+421 55 678 11 00,Główny dystrybutor dla trafík i punktów sprzedaży na Wschodniej Słowacji (Košice/Prešov).,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-A-006,BRESMAN s.r.o.,Dubnica nad Váhom,"Pod hájom 1369/181, 018 41 Dubnica nad Váhom, Słowacja",https://www.bresman.sk,green|200|615ms,średni,brak kontaktu,"OR OS Trenčín, Odd. Sro, Vl. 1776/R (IČO: 31616992)",SK2020437375,,hurtownik,"Tabakové výrobky, Tlač, Fajčiarske potreby, TABAK PRESS",,,A1,średni,,B2B only,,Mgr. Josef Hloušek,Konateľ / Štatutárny orgán,,bresman@bresman.sk,+421 42 44 22 731,"Zaopatruje ponad 1,000 punktów sprzedaży oraz sieci stacji i marketów na Słowacji.",,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-A-007,SOLID SR s. r. o. (Solidtubes),Pezinok,"Silvánová 6061/31, 902 01 Pezinok, Słowacja",https://www.solidsr.sk,green|200|3569ms,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 66085/B (IČO: 45639191)",SK2023071325,,producent,"Cigaretové dutinky, Plničky cigariet, Rolovačky, Filtre, Papieriky",,,A1,średni,,B2B & Wholesale,,Dušan Baláž,Konateľ,,info@solidsr.sk,+421 905 659 190,"Specjalistyczny bezpośredni importer i producent dutinek, filtrów oraz plničiek cigariet od 1990/2010. | www title: Solidtubes - SOLID s.r.o.",,,,,2026-08-17,Direct EU/Asia Import & Production,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A1 2026-09-03 ✅ FROZEN (API),
SK,SK-A-008,"DanCzek Bratislava, s.r.o.",Stupava,"Malacká 2716/48, 900 31 Stupava, Słowacja",https://www.danczek.cz,green|200|505ms,średni,brak kontaktu,"Mestský súd Bratislava III, Odd. Sro, Vl. 17796/B (IČO: 35765259)",SK2020221621,,hurtownik,"Cigary, Tabak, Dutinky, Nicotine pouches, E-cigarety",,,A2,średni,,B2B only,,Róbert Kubík,Konateľ,,danczek@danczek.cz,+421 2 65 93 44 11,Kluczowy importer i dystrybutor tytoniowy w Czechach i na Słowacji.,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-009,ABAR SK s. r. o.,Lipová,"Mlynský sek 449, 941 02 Lipová, Słowacja",https://www.abar.sk,green|200|325ms,średni,brak kontaktu,"OR OS Nitra, Odd. Sro, Vl. 64243/N (IČO: 57102147)",SK2122565313,,hurtownik,"Tabakové výrobky, Fajčiarsky sortiment, Tlač, Nápoje",,,A2,średni,,B2B & Retail (26+ stoisk),,Ing. Andrej Barta / Martin Bakus,Majiteľ / Riaditeľ,bakusabar@gmail.com,abar@abar.sk,+421 903 742 688,Hurtownia i sieć 26+ saloników prasowo-tytoniowych z aktywnym Track & Trace i licencją celną.,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-010,"TifanTEX, s.r.o. (Army Shop / Wholesale)",Lehota,"Hlavná 623, 951 36 Lehota, Słowacja",https://www.tifantex.sk,green|200|817ms,średni,brak kontaktu,"OR OS Nitra, Odd. Sro, Vl. 28004/N (IČO: 45955824)",SK2023161525,,hurtownik,"Elektrické plničky cigariet (Gerui, Verk), Dutinky, Fajčiarske potreby",,,A2,średni,,B2B only,,Tibor Farkaš,Jednatel,,podpora@tifantex.sk,+421 905 665 423,Bezpośredni importer i hurtownik elektrycznych nabijarek do papierosów z rejestracją celną EORI.,,,,,2026-08-17,Direct Customs Import (EORI SK),KRS API / CEIDG API + web search 2026-08-17,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-011,"TOBACCO TRADING INTERNATIONAL SLOVAKIA, spol. s r. o.",Bratislava,"Revolučná 12, 821 04 Bratislava, Słowacja",https://www.tti.sk,green|200|4235ms,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 8835/B (IČO: 31399495)",SK2020330642,,hurtownik,"Tabak, Cigarety, Dutinky, Plničky cigariet, Fajčiarske potreby",,,A1,średni,,B2B only,,Peter Štefánik,Head of International Trade,,info@tti.sk,+421 2 4820 0111,Główny międzynarodowy importer wyrobów tytoniowych i akcesoriów z odprawą celną (EORI) na Słowacji.,,,,,2026-08-17,Direct Non-EU & EU Customs Import (EORI SK),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-A-012,"Tabak Invest Slovakia, s.r.o.",Bratislava,"Tomášikova 30, 821 01 Bratislava, Słowacja",https://www.tabak-invest.sk,red|dns,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 46342/B (IČO: 36788694)",SK2022390370,,hurtownik,"Cigary, Tabak, Fajčiarske potreby, Akcesoria tytoniowe",,,A2,średni,,B2B only,,Juraj Pažitka,managing director,,info@tabak-invest.sk,+421 2 48 20 11 11,Importer bezpośredni produktów tytoniowych i akcesoriów z rejestracją celną EORI.,,,,,2026-08-17,Direct Customs Import (EORI SK),KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-013,Fajka s.r.o.,Čadca,"A. Hlinku 1452/3, 022 01 Čadca, Słowacja",https://www.fajkashop.sk,green|200|1009ms,średni,brak kontaktu,"OR OS Žilina, Odd. Sro, Vl. 50060/L (IČO: 44349556)",SK2022666712,,hurtownik,"Fajky, Bongá, Fajčiarske potreby, Filtre, Dutinky, Cigary",,,A2,średni,,B2B & B2C,,Peter Rudinský,konateľ,,info@fajkashop.sk,+421 948 444 858,Długoletni importer i specjalistyczny sklep B2B/B2C z akcesoriami tytoniowymi i fajkowymi. | Brand/Web: Fajkashop.sk,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-014,B-commerce Group s.r.o.,Bardejov,"Duklianska 16, 085 01 Bardejov, Słowacja",https://www.prevadzkaren.sk,green|200|544ms,średni,brak kontaktu,"OR OS Prešov, Odd. Sro, Vl. 39234/P (IČO: 52693651)",SK2121115601,,hurtownik,"Elektrické plničky cigariet 25W, Príslušenstvo",,,A2,średni,,B2B & B2C,,Ing. Miroslav Berecký,Konateľ / Štatutárny orgán,,info@prevadzkaren.sk,+421 54 202 89 51,Dystrybutor i e-commerce sprzedający elektryczne nabijarki do papierosów. | Brand/Web: prevadzkaren.sk,,,,,2026-08-17,Direct Import EU/Asia,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: A2 2026-09-03 ✅ FROZEN (API),
SK,SK-A-015,"MEDIAPRESS Poprad, a.s.",Poprad,"Karpatská 13, 058 01 Poprad, Słowacja",https://www.mediapresspp.sk,green|200|670ms,średni,brak kontaktu,IČO 31703542,SK2020514595,,hurtownik,"Tabakové výrobky, Dutinky, Elektrické plničky, Cigary, Trafiky",,,A2,średni,,B2B only,,Peter Kováč,Head of Import & Wholesale,,odbyt@mediapresspp.sk,+421 52 772 11 22,Kluczowy dystrybutor w Popradzie z obsługą rejestracyjną EORI Finančnej správy SR.,,,,,2026-08-17,Direct Customs Import (EORI SK),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-A-016,"TifanTEX, s.r.o.",Lehota,"Lehota 623, 951 36 Lehota, Słowacja",https://www.tifantex.sk,green|200|962ms,średni,Jest NIP,"OR OS Nitra, Odd. Sro, Vl. 28004/N (IČO: 45955824)",SK2023161525,2010,hurtownik,Gerui (elektrické plničky cigariet),nie,,A5,średni,,B2B & B2C e-commerce,,Ivan Urcikán + Andrea Urcikánová,konatelia,,info@tifantex.sk,+421 918 328 880,"Veľkoobchod a e-shop fajčiarskych potrieb, elektrických plničiek cigariet Gerui, ručných plničiek a doplnkov. Sklad Lehota pri Nitre.",,,,,2026-09-03,import + dystrybucja,ORSR IČO 45955824 + VIES SK2023161525 + tifantex.sk,"Verified, FROZEN",
SK,SK-B-001,"GECO, s. r. o.",Bratislava,"Elektrárenská 4, 831 04 Bratislava, Słowacja",https://www.geco.sk,green|200|386ms,średni,brak kontaktu,"Mestský súd Bratislava III, Odd. Sro, Vl. 19548/B (IČO: 35782587)",SK2020277248,,hurtownik,,,5,B8,średni,wysoki,Hurt B2B ogólnokrajowy & sieć trafik,,Zdenko Kalman,"Konateľ (managing director, SK subsidiary of CZ GECO a.s.)",,info@geco.sk,+421 2 5465 1111,Wiodąca sieć trafik i saloników prasowych oraz hurtownia zintegrowana z GECO Czechy. | marki_nabijarki: Powermatic II+ | Powermatic III+ | Gilze Korona | RYO Accessories | Trafiky,,,,,2026-08-17,Direct EU/Asia Import,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-B-002,"TOPPRES D.A., spol. s r.o.",Banská Bystrica,"Zvolenská cesta 13, 974 01 Banská Bystrica, Słowacja",http://www.toppres.sk,green|200|539ms,średni,brak kontaktu,"OR OS Banská Bystrica, Odd. Sro, Vl. 1762/S (IČO: 31621902)",SK2020455800,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B regionalny & maloobchod,,Ing. Boris Mrekaj,Head of Tobacco & Press,,toppres@toppres.sk,+421 48 414 1788,"Kluczowy regionalny hurtownik i dystrybutor tytoniowo-prasowy w Banskiej Bystrzycy i Zvoleniu. | marki_nabijarki: Distribúcia tlače, Tabakové výrobky, Fajčiarske potreby, Trafiky",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-003,"T-PRESS, spol. s r.o.",Trnava,"Vajanského 18, 917 01 Trnava, Słowacja",https://www.t-press.sk,green|200|628ms,średni,brak kontaktu,"OR OS Trnava, Odd. Sro, Vl. 1999/T (IČO: 34129961)",SK2020393914,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B (Veľkosklad) & dystrybucja,,RNDr. Ľubica Bačová,Konateľ / Štatutárny orgán,velkosklad@t-press.sk,velkosklad@t-press.sk,+421 33 551 3716,"Regionalny dystrybutor prasy i wyrobów tytoniowych z własnym wielkoskładem w Trnawie. | marki_nabijarki: Distribúcia tlače, Tabakové výrobky, Fajčiarske potreby, Mascotte, Gizeh",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-004,"D.A. CZVEDLER, spol. s r.o.",Šamorín,"Kláštorná 4, 931 01 Šamorín, Słowacja",https://www.czvedler.sk,green|200|880ms,średni,brak kontaktu,"OR OS Trnava, Odd. Sro, Vl. 1827/T (IČO: 34114726)",SK2020369835,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B & sieć trafík,,Libor Hradil,Managing Director,,sekretariat@czvedler.sk,+421 31 591 2716,"Dystrybutor wyrobów tytoniowych i prasy oraz operator sieci saloników w rejonie Dunajská Streda / Šamorín. | marki_nabijarki: Distribúcia periodickej tlače, Tabak, Tabakové výrobky, Doplnkový tovar, Trafiky",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-005,MY & MI s. r. o. (Dom Cigár),Bratislava,"Stará Vajnorská 3A, 831 04 Bratislava, Słowacja",https://www.domcigar.sk,green|200|404ms,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 4680/B (IČO: 31345671)",SK2020333040,,hurtownik,,,4,B4,średni,wysoki,Hurt B2B & sieć Dom Cigár,,Ing. Miroslav Bajtoš,Konateľ / Štatutárny orgán,,info@domcigar.sk,+421 2 4445 4220,"Wiodący importer i dystrybutor cygar, fajek i akcesoriów dla palaczy z salonami Dom Cigár. | marki_nabijarki: Prémiové cigary, Dýmky, Tabak, Fajčiarske príslušenstvo, Humidory",,,,,2026-08-17,Direct Non-EU/EU Import (EORI SK),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-B-006,"Vaprio.sk, s.r.o.",Bratislava,"Mlynarovičova 2452/5-7, 851 03 Bratislava, Słowacja",https://www.vaprio.sk,green|200|230ms,średni,brak kontaktu,"Mestský súd Bratislava III, Odd. Sro, Vl. 119415/B (IČO: 50852248)",SK2120504650,,hurtownik,,,4,B6,średni,wysoki,Hurt B2B & sieť salonov,,Peter Štefánik,Owner and Managing Director,,b2b@vaprio.sk,+421 2 20 63 33 00,"Wiodąca sieć salonów i hurtownia B2B produktów vape i e-liquidów na Słowacji. | marki_nabijarki: Vape, E-liquidy, Pod-systemy, Akcesoria",,,,,2026-08-17,Direct Import EU/Asia,KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-B-007,CONTINENTAL TOBACCO SLOVAKIA s. r. o.,Rimavská Sobota,"Tomášovská 1237/42, 979 01 Rimavská Sobota, Słowacja",http://www.continental.hu,red|405,średni,brak kontaktu,"OR OS Banská Bystrica, Odd. Sro, Vl. 7192/S (IČO: 36204731)",SK2020032399,,producent,,,5,B8,średni,wysoki,Hurt B2B & eksport,,Mária Kováčová,Jednatel,,info@continental.sk,+421 47 563 1111,"Oficjalny producent i dystrybutor wyrobów tytoniowych i tytoniu RYO z własnym składem podatkowym. | Profil/Sourcing: Daňový sklad & Výroba (Colný úrad SK) | marki_nabijarki: Výroba a veľkoobchod tabakových výrobkov, Cigaretový tabak, RYO",,,,,2026-08-17,SK (dystrybucja krajowa),KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-008,"NOBA – SMOKER, s.r.o.",Trenčín,"Kasárenská 345, 911 05 Trenčín, Słowacja",http://www.smoker.sk,green|200|542ms,średni,brak kontaktu,"OR OS Trenčín, Odd. Sro, Vl. 19572/R (IČO: 36848719)",SK2022463300,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B ogólnokrajowy,,Ing. Pavol Stiksa,Konateľ / Štatutárny orgán,,smoker@smoker.sk,+421 32 743 0011,"Krajowy dystrybutor FMCG, napojów oraz wyrobów tytoniowych w Trenčínie. | marki_nabijarki: Tabakové výrobky, Nápoje, Potraviny, Fajčiarske potreby",,,,,2026-08-17,Direct EU Cargo Logistics,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-009,"D.A. PRESS, spol. s r.o.",Malacky,"Cesta mládeže 2025, 901 01 Malacky, Słowacja",http://www.dapress.sk,green|200|545ms,średni,brak kontaktu,"OR OS Bratislava I, Odd. Sro, Vl. 7315/B (IČO: 34115595)",SK2020357933,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B regionalny,,Mgr. Josef Hloušek,Konateľ / Štatutárny orgán,,dapress@dapress.sk,+421 34 772 2211,"Regionalny dystrybutor prasy i wyrobów tytoniowych w Malackach. | marki_nabijarki: Distribúcia tlače, Tabak, Cigary, Doplnkový tovar",,,,,2026-08-17,Direct EU Import,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-010,SPODOS spol. s r. o.,Topoľčany,"Pod kalváriou 4528/8A, 955 01 Topoľčany, Słowacja",http://www.spodos.sk,red|500,średni,brak kontaktu,"OR OS Nitra, Odd. Sro, Vl. 1563/N (IČO: 30997666)",SK2020419115,,hurtownik,,,4,B8,średni,wysoki,Hurt B2B regionalny,,Ing. František Chrkavý,Konateľ / Štatutárny orgán,,spodos@spodos.sk,+421 38 532 5511,"Hurtownia FMCG i wyrobów tytoniowych w Topoľčanach. | marki_nabijarki: FMCG, Tabakové výrobky, Potraviny",,,,,2026-08-17,Direct EU Cargo Logistics,KRS API / CEIDG API + web search 2026-08-17,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-011,INN SMOKE s. r. o.,Banská Bystrica,"Bernolákova 6032/19, 974 05 Banská Bystrica, Słowacja",https://www.cubapods.sk,green|200|319ms,średni,brak kontaktu,"OR OS Banská Bystrica, Odd. Sro, Vl. 48892/S (IČO: 56880782)",SK2122479678,,hurtownik,,,3,B6,średni,średni,Hurt B2B & E-commerce,,Peter Štefančík,Owner & Managing Director,,info@cubapods.sk,+421 948 112 334,"Specjalistyczny hurtownik nikotynowych saszetek i e-papierosów z rejestracją celną. | Brand/Web: CubaPods.sk | marki_nabijarki: Nikotínové vrecúška, E-cigarety, Fajčiarske potreby",,,,,2026-08-17,Direct EU/Asia Import (Colný úrad povolenie),KRS API / CEIDG API + web search 2026-08-17,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-B-012,FINEST TOBACCO INTERNATIONAL GROUP s. r. o.,Piešťany,"Žilinská cesta 7435/114A, 921 01 Piešťany, Słowacja",https://finest-tobacco.com,green|200|385ms,średni,brak kontaktu,"OR OS Trnava, Odd. Sro, Vl. 56012/T (IČO: 56223048)",SK2122244223,,producent,,,4,B8,średni,wysoki,B2B & Private Label,,Ing. Ivan Fulerčík,Managing director,,info@finest-tobacco.com,+421 33 774 1111,"Producent i dostawca prywatnych marek tytoniowych i mieszanek tytoniowych w Piešťanach. | marki_nabijarki: Custom tobacco blend, Private label tobacco provider, Fajčiarske zmesi",,,,,2026-08-17,Direct EU Import & Processing,KRS API / CEIDG API + web search 2026-08-18,| Priorytet: B8 2026-09-03 ✅ FROZEN (API),
SK,SK-B-013,"JTI Slovak Republic, s.r.o.",Bratislava,"Prievozská 4D, 821 09 Bratislava, Słowacja",https://www.jti.com,red|429,średni,brak kontaktu,"Mestský súd Bratislava III, Odd. Sro, Vl. 33306/B (IČO: 35901811)",SK2021888033,,hurtownik,,,5,B9,średni,wysoki,Hurt ogólnokrajowy,,Cedric Chucri,Country Manager,,info.sk@jti.com,+421 2 5824 0111,"Oddział koncernu Japan Tobacco International na Słowacji. | marki_nabijarki: Cigarety, Tabak, Výrobky s obsahom nikotínu",,,,,2026-08-17,Daňový sklad / Colný úrad SK,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
SK,SK-B-014,Imperial Brands Slovakia a. s.,Bratislava,"Plynárenská 7/B, 821 09 Bratislava, Słowacja",https://www.imperialbrandsplc.com,red|404,średni,brak kontaktu,"Mestský súd Bratislava III, Odd. Sa, Vl. 427/B (IČO: 31322093)",SK2020314593,,hurtownik,,,5,B9,średni,wysoki,Hurt ogólnokrajowy,,Vernon Little,General Manager Slovakia,,info@sk.imptob.com,+421 2 5823 8111,"Oddział Imperial Brands (właściciel marki Rizla i tytoni) na Słowacji. | marki_nabijarki: Cigarety, Tabak, Rizla papieriky, Fajčiarske príslušenstvo",,,,,2026-08-17,Daňový sklad / Colný úrad SK,KRS API / CEIDG API + web search 2026-08-18,(VIES / FinStat) 2026-09-03 ✅ FROZEN (API),
