region_kod,region_nazwa,region_typ,related_to,rok_zalozenia,id_unikalne,kategoria,nazwa_firmy,kraj,miasto,adres,nip_vat,rejestr_id,www,kanal_zamiennik,email,telefon,linkedin,facebook,instagram,tiktok,tier,marki_nabijarki,marka_wlasna_oem,sourcing,wolumen,confidence_wolumen,kanal_sprzedaży,powinowactwo_nabijarki,cross_sell_potential,decydent,stanowisko,email_decydent,zrodlo_danych,data_weryfikacji,flagi,notatki,rynek_skala
SK,świętokrzyskie,województwo,,,PL-B-SK-011,B8,CORA Zakład Handlowo-Usługowy,PL,Kielce,"ul. Jana III Sobieskiego 63, 25-132 Kielce",,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=61),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=61 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
SK,świętokrzyskie,województwo,,,PL-B-SK-012,B8,CARO Sp.j. R. i R. Niewczas,PL,Ostrowiec Świętokrzyski,"al. Jana Pawła II 63 b, 27-400 Ostrowiec Świętokrzyski",,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=61),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=61 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
SK,świętokrzyskie,województwo,,,PL-B-SK-013,B8,CARMEN S.C.,PL,Starachowice,"ul. Wspólna 1, 27-200 Starachowice",,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=61),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=61 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
SK,świętokrzyskie,województwo,,,PL-B-SK-014,B8,BONUS Hurtownia Papierosów,PL,Starachowice,"ul. Spółdzielcza 49, 27-200 Starachowice",,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=61),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=61 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
OP,opolskie,województwo,,,PL-B-OP-008,B8,ACORD Sp. z o.o.,PL,Nysa,"ul. Stanisławowska 30, Nysa",,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=61),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=61 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LD,łódzkie,województwo,,,PL-B-LD-005,B6,"Hurtownia Papierosów ""DANA""",PL,Pabianice,"ul. Łaska 46/48, 95-200 Pabianice",,,,,,+48 42 214 97 55,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 (user_score=60),,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Może mieć klientów zarówno tradycyjnych, jak i vape; należy potwierdzić aktywność. | Status źródłowy: Do weryfikacji — katalog | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=60 | user_orig_segment='S4 — Vape/e-papierosy'",duży
,Nieustalony,,,,PL-B-XX-023,B4,Rafani 2 Tomasz Kitkowski,PL,Olsztyn (Feliksa Nowowiejskiego 1/110),Olsztyn (Feliksa Nowowiejskiego 1/110),,,https://m.yelp.com/search?find_desc=Tobacco+Shops&find_loc=Olsztyn%2C+WN,,,,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://m.yelp.com/search?find_desc=Tobacco+Shops&find_loc=Olsztyn%2C+WN,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=60 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MZ,mazowieckie,województwo,,,PL-B-MZ-013,B6,E-nilsen.pl,PL,Pruszków,"ul. Prusa 45, Pruszków",,,,,,+48 22 487 70 88,,,,,producent,,,,,🔴,mix,2,średni,,,,intake_PL_2026-08-10 (user_score=59),,🔍,orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi; kompetencje importowo-dystrybucyjne. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S4 — Vape/e-papierosy',duży
MZ,mazowieckie,województwo,,,PL-B-MZ-014,B6,Caro. Hurtownia papierosów. Żach K.,PL,Ostrów Mazowiecka,"Lubiejewska 51, 07-300 Ostrów Mazowiecka, Polska",,,,,,+48 29 745 29 33,,,,,hurtownik,,,,,🔴,B2B only,2,średni,,,,intake_PL_2026-08-10 (user_score=59),,🔍,orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z Hurtownicy-Wszystkie-Dane-Zebrane_matrix_v10.html; Map link: https://www.google.com/maps/search/?api=1&query=Caro.%20Hurtownia%20papieros%C3%B3w.%20%C5%BBach%20K.&query_place_id=ChIJ57cTD0erH0cROZwd1Cm6oJU | Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S4 — Vape/e-papierosy',duży
SL,śląskie,województwo,,,PL-B-SL-008,B8,Tanie Palenie POINT,PL,Gliwice,,,,https://baza-firm.com.pl/tyton-...,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://baza-firm.com.pl/tyton-...,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
DS,dolnośląskie,województwo,,,PL-B-DS-006,B8,Pol-Ta,PL,Jelcz-Laskowice,,,,https://pol-ta.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://pol-ta.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
DS,dolnośląskie,województwo,,,PL-B-DS-007,B8,Milo Sp. z o.o.,PL,Lubin,,,,https://milo.lubin.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://milo.lubin.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
DS,dolnośląskie,województwo,,,PL-B-DS-008,B8,Hurtownia Papierosów Grażyna Baltadzi,PL,Lubin,,,,https://papierosy.lubin.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://papierosy.lubin.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LD,łódzkie,województwo,,,PL-B-LD-006,B8,Efekt Łódź,PL,Łódź,,,,https://efekt-lodz.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://efekt-lodz.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LD,łódzkie,województwo,,,PL-B-LD-007,B8,Carmen Polska,PL,Kraków,,,,https://carmenpolska.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://carmenpolska.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Nie potwierdzone | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
MA,małopolskie,województwo,,,PL-B-MA-011,B8,Tabak Kraków,PL,Kraków,,,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=59),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
,Nieustalony,,,,PL-B-XX-024,B8,Step Two,PL,,,6342812402,,,,,,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=59),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA; pomorskie i wielkopolskie | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=59 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
,Nieustalony,,,,PL-B-XX-025,B4,Tytoniowo,PL,,,,,https://www.tytoniowo.pl,,,,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://www.tytoniowo.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=58 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-026,B4,Trafika u Jakuba,PL,,,,,http://www.jakubphu.pl,,,,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.jakubphu.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=58 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-027,B4,Smok,PL,,,,,https://smok.pl,,,,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://smok.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=58 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Nieustalony,,,,PL-B-XX-028,B4,Elso,PL,,,,,https://www.elso.pl,,,,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://www.elso.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=58 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Ogólnopolska,,,,PL-B-XX-029,B4,PPHU HITPOL / Zapalniczka.pl,PL,Świlcza,"Świlcza 145F, 36-072 Świlcza",,,https://www.zapalniczka.pl,,max@zapalniczka.pl,+48 17 856 08 04; +48 785 065 675,,,,,reseller,,,,średni,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://www.zapalniczka.pl,,🔍,"orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy; zasięg ponadregionalny. | orig_uwagi: Istniejący rekord został wzbogacony 2026-07-19. Firma deklaruje sprzedaż hurtową; importer akcesoriów i zapalniczek. | Status źródłowy: Zweryfikowany — aktywna strona | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=56 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop'",duży
DS,dolnośląskie,województwo,,,PL-B-DS-009,B6,VAPE POINT Sp. z o.o.,PL,Wrocław,"ul. Powstańców Śląskich 95, 53-332 Wrocław",,,https://vapepoint.pl,,kontakt@vapepoint.pl,+48 729 411 684,,,,,hurtownik,,,,,🔴,własny e-commerce,2,średni,,,,intake_PL_2026-08-10 | https://vapepoint.pl,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=55 | user_orig_segment='S4 — Vape/e-papierosy'",duży
MZ,mazowieckie,województwo,,,PL-B-MZ-015,B9,AlkoNaWesele.pl,PL,Warszawa,,,,alkonawesele.pl,,info@alkonawesele.pl,729919919,,,,,marketplace,,,,średni,🟢,B2B only,4,średni,,,,intake_PL_2026-08-10 | alkonawesele.pl,,🔍,"orig_uzasadnienie: . | orig_uwagi: Model: Hurtownia. Asortyment: Specjalistyczna hurtownia alkoholi weselnych oferująca wódki, wina, szampany, whisky, piwa, napoje bezalkoholowe, duże pojemności, personalizowane etykiety oraz gotowe pakiety na weselne bary i imprezy. Dystrybucja krajowa, darmowa dostawa przy zamówieniu min. 30 win lu | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=55 | user_orig_segment='S7 — Pozostałe/niezweryfikowane'",duży
MA,małopolskie,województwo,,,PL-B-MA-012,B4,Królestwo Tytoniu,PL,Kraków,Poland,,,https://krolestwotytoniu.pl,,,888 370 999,,,,,reseller,,,,średni,🟢,własny e-commerce,3,średni,,,,intake_PL_2026-08-10 | https://krolestwotytoniu.pl,,🔍,"orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Nie potwierdzone | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=55 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop'",duży
SK,świętokrzyskie,województwo,,,PL-B-SK-015,B6,Viva S.j. — Hurtownia Papierosów,PL,Ostrowiec Świętokrzyski,"Ostrowiec Świętokrzyski, Polska",,,https://www.cylex-polska.pl/firmy/viva--s-j--hurtownia-papieros%C3%B3w-10504502.html,,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 | https://www.cylex-polska.pl/firmy/viva--s-j--hurtownia-papieros%C3%B3w-10504502.html,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Cigarettes, tobacco | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
MZ,mazowieckie,województwo,,,PL-B-MZ-016,B6,Smok Hurtownia Papierosów,PL,Zielonka,"Zielonka, Polska",,,https://mapa.targeo.pl/smok-hurtownia-papierosow-armii-krajowej-32-05-220-zielonka~5523255/przedsiebiorstwo-firma/adres,,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 | https://mapa.targeo.pl/smok-hurtownia-papierosow-armii-krajowej-32-05-220-zielonka~5523255/przedsiebiorstwo-firma/adres,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Cigarettes, tobacco | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
OP,opolskie,województwo,,,PL-B-OP-009,B6,PAKO FW H. Komorowska i J. Komorowski,PL,Koło,"Koło, Polska",,,"https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=15",,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,"intake_PL_2026-08-10 | https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=15",,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Tobacco products | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
MA,małopolskie,województwo,,,PL-B-MA-013,B6,Hurtownia Wielobranżowa ROCH Sp. z o.o. Sp.k.,PL,Kraków,"Kraków, Polska",,,https://www.baza-firm.com.pl/tyton-i-artykuly-tytoniowe/krakow/hurtownia-wielobranzowa-roch-sp-z-oo-spkomandytowa/pl/210664.html,,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 | https://www.baza-firm.com.pl/tyton-i-artykuly-tytoniowe/krakow/hurtownia-wielobranzowa-roch-sp-z-oo-spkomandytowa/pl/210664.html,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Cigarettes, tobacco | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
PM,pomorskie,województwo,,,PL-B-PM-009,B6,Hurtownia Papierosów Sklep Przemysłowy,PL,Starogard Gdański,"Starogard Gdański, Polska",,,https://mapa.targeo.pl/hurtownia-papierosow-sklep-przemyslowy-83-200-starogard-gdanski~13569129/przedsiebiorstwo-firma/adres,,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 | https://mapa.targeo.pl/hurtownia-papierosow-sklep-przemyslowy-83-200-starogard-gdanski~13569129/przedsiebiorstwo-firma/adres,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Cigarettes, tobacco | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
OP,opolskie,województwo,,,PL-B-OP-010,B6,Golden FHU Anna Bohusz,PL,Głubczyce,"Głubczyce, Polska",,,"https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=8",,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,"intake_PL_2026-08-10 | https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=8",,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Tobacco products | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
OP,opolskie,województwo,,,PL-B-OP-011,B6,EDMAR PH Hurtownia Papierosów,PL,Koło,"Koło, Polska",,,"https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=15",,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,"intake_PL_2026-08-10 | https://www.hurtownie.pl/hurtownie,.html?q=papierosy\&p=15",,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Cigarettes, tobacco | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
LU,lubelskie,województwo,,,PL-B-LU-011,B6,Dymek Krzysztof Kasperek,PL,Lublin,"Lublin, Polska",,,"https://panoramafirm.pl/papierosy_i_tyto%C5%84/lubelskie,,lublin",,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,"intake_PL_2026-08-10 | https://panoramafirm.pl/papierosy_i_tyto%C5%84/lubelskie,,lublin",,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Tobacco products | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
WM,warmińsko-mazurskie,województwo,,,PL-B-WM-002,B6,Aleksander Ostrowski,PL,Olsztyn,"Olsztyn, Polska",,,https://panoramafirm.pl/papierosy_i_tyto%C5%84/warmi%C5%84sko_mazurskie,,,,,,,,hurtownik,,,,średni,🟢,B2B only,2,średni,,,,intake_PL_2026-08-10 | https://panoramafirm.pl/papierosy_i_tyto%C5%84/warmi%C5%84sko_mazurskie,,🔍,"orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi. | orig_uwagi: Dodano z hurtownicy_pl_127.html; Asortyment: Tobacco products | Status źródłowy: Aktywny | orig_next: Zweryfikować dane, produkty i status B2B przed kontaktem | user_orig_priorytet='C — weryfikacja i nurturing' | user_orig_score=54 | user_orig_segment='S4 — Vape/e-papierosy'",duży
